"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL247772";"";"None";"364.49";"0";"3.49";"7";"N=c1n(CCOc2ccccc2)c2ccccc2n1CCN1CCCCC1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"13.84";"0.26";"1.56";"10.93";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"9.0"
"CHEMBL153399";"";"None";"566.74";"1";"3.52";"18 5-g";"CN1CCN(C(=O)CCCCCC2=C(CCCCCC(=O)N3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"9.77";"0.18";"2.02";"5.46";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"2.9"
"CHEMBL5283514";"";"None";"679.95";"1";"3.35";"242";"CN1CCN(CCCNC(=O)CCCCCC2=C(CCCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(N)cccc3C2=O)CC1";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"8.97";"0.17";"2.75";"4.64";"0";"CHEMBL5263057";"Inhibition of Trypanosoma cruzi TryR";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL5260817";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"INHIBITOR";"";"0.8"
"CHEMBL415";"CLOMIPRAMINE";"4.0";"314.86";"0";"4.53";"Clomipramine";"CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21";"IC50";"'='";"12300.0";"nM";"4.91";"";"";"UO_0000065";"15.59";"0.30";"0.38";"75.77";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"12.3"
"CHEMBL3104704";"";"None";"510.60";"1";"2.87";"17";"O=C1/C(=C/c2ccc(Cn3cc(CCO)nn3)cc2)CC/C1=C\c1ccc(Cn2cc(CCO)nn2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL3104700";"";"None";"362.43";"1";"5.61";"13";"O=C1/C(=C/c2cccc3cnccc23)CC/C1=C\c1cccc2cnccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL3104703";"";"None";"252.32";"0";"3.56";"16";"O=C1/C(=C/c2ccc[nH]2)CCC/C1=C\c1ccc[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL3104699";"";"None";"376.46";"1";"6.00";"12";"O=C1/C(=C/c2ccnc3ccccc23)CCC/C1=C\c1ccnc2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL1224755";"";"None";"276.34";"0";"3.70";"10";"O=C1/C(=C/c2ccncc2)CCC/C1=C\c1ccncc1";"IC50";"'='";"14700.0";"nM";"4.83";"";"";"UO_0000065";"17.49";"0.31";"1.13";"11.28";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"14.7"
"CHEMBL279374";"";"None";"994.92";"2";"8.41";"Figure 2";"CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)Nc3cccc(Sc4ccc(Br)cc4NC(=O)CCN4CCN(C)CC4)c3)c2)CC1";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"6.29";"0.14";"-2.15";"4.84";"0";"CHEMBL818119";"Inhibition of trypanothione reductase from Trypanosoma cruzi, in the presence 57 uM of trypanothione T(SH)2";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131361";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"0.55"
"CHEMBL38682";"";"None";"360.91";"1";"5.10";"46";"CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1cc(Cl)ccc1S2";"IC50";"'='";"175000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"175.0"
"CHEMBL39018";"";"None";"355.51";"0";"4.61";"5";"CO/N=C(/C)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2";"IC50";"'='";"351000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"351.0"
"CHEMBL152753";"";"None";"359.42";"0";"3.78";"15(4)";"CC1=C(CCCCNC(=O)OC(C)(C)C)C(=O)c2c(O)cccc2C1=O";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"25.0"
"CHEMBL37043";"";"None";"445.59";"1";"5.82";"8";"C/C(=N/OC(=O)c1ccccc1)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2";"IC50";"'='";"204000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"204.0"
"CHEMBL443557";"";"None";"397.52";"0";"2.31";"16 3-f";"CC1=C(CCCC(=O)NCCCN2CCN(C)CC2)C(=O)c2ccccc2C1=O";"IC50";"'='";"44000.0";"nM";"4.36";"";"";"UO_0000065";"10.96";"0.21";"2.05";"6.25";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"44.0"
"CHEMBL824";"NOR2-CHLORPROMAZINE";"None";"290.82";"0";"4.29";"39";"NCCCN1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"139000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"139.0"
"CHEMBL828";"PHENOTHIAZINE";"2.0";"199.28";"0";"3.89";"17";"c1ccc2c(c1)Nc1ccccc1S2";"IC50";"";"";"nM";"";"";"No inhibition";"UO_0000065";"";"";"";"";"0";"CHEMBL811880";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase; No inhibition at 1000 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";""
"CHEMBL41531";"";"None";"288.80";"0";"4.56";"42";"Clc1ccc2c(c1)N(N1CCC1)c1ccccc1S2";"IC50";"'='";"80800.0";"nM";"4.09";"";"";"UO_0000065";"14.17";"0.29";"-0.47";"63.16";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"80.8"
"CHEMBL279832";"";"None";"728.76";"2";"7.19";"8c";"CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NC(c3ccccc3)c3ccccc3)c2)CC1";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"6.25";"0.13";"-2.64";"4.85";"0";"CHEMBL818119";"Inhibition of trypanothione reductase from Trypanosoma cruzi, in the presence 57 uM of trypanothione T(SH)2";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131361";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"28.0"
"CHEMBL17190";"";"None";"789.87";"2";"8.44";"14c";"CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3cccc(Sc4ccccc4N)c3)c2)CC1";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"6.07";"0.13";"-3.64";"4.00";"0";"CHEMBL818119";"Inhibition of trypanothione reductase from Trypanosoma cruzi, in the presence 57 uM of trypanothione T(SH)2";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131361";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"16.0"
"CHEMBL36378";"";"None";"402.99";"1";"6.37";"31";"CCN(CC)CCCCCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"457000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"457.0"
"CHEMBL570";"TRIFLUPROMAZINE";"4.0";"352.43";"1";"5.26";"2";"CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21";"IC50";"'='";"110000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"110.0"
"CHEMBL151680";"";"None";"345.40";"0";"3.39";"15(3)";"CC1=C(CCCNC(=O)OC(C)(C)C)C(=O)c2c(O)cccc2C1=O";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"25.0"
"CHEMBL612060";"";"None";"452.62";"0";"3.58";"3, ZINC01063940";"NC(=O)C1(N2CCCCC2)CCN(CC(=O)Nc2ccccc2Sc2ccccc2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1011823";"Inhibition of Trypanosoma cruzi Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1153395";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"100.0"
"CHEMBL348029";"";"None";"482.58";"0";"1.18";"18 2-g";"CN1CCN(C(=O)CCC2=C(CCC(=O)N3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"50.0"
"CHEMBL5273760";"";"None";"421.05";"0";"4.68";"196";"NCCCCN(CCCN)CCCNc1cc(Cl)ccc1Sc1ccccc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.25";"0.29";"1.32";"8.91";"0";"CHEMBL5263029";"Inhibition of Trypanosoma cruzi TryR expressed in escherichia coli SG5";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL5260817";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL1652415";"";"None";"326.47";"0";"3.03";"1";"S=C(Nc1cccnc1)NC1CCN(Cc2ccccc2)CC1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"18.38";"0.36";"2.97";"14.93";"0";"CHEMBL1654419";"Inhibition of Trypanosoma cruzi trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"1.0"
"CHEMBL1652416";"";"None";"194.23";"0";"0.54";"2";"CC(=O)OC1(C#N)CN2CCC1CC2";"IC50";"'='";"52000.0";"nM";"4.28";"";"";"UO_0000065";"22.06";"0.42";"3.74";"8.03";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"52.0"
"CHEMBL323540";"";"None";"424.03";"1";"6.92";"2";"Cc1ccc(C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1";"IC50";"'='";"10800.0";"nM";"4.97";"";"";"UO_0000065";"11.71";"0.23";"-1.95";"153.29";"0";"CHEMBL811877";"Inhibitory activity against Trypanosoma cruzi trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1133619";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"10.8"
"CHEMBL326458";"";"None";"486.49";"1";"7.25";"19";"Cc1cc(C(=O)C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)ccc1Cl";"IC50";"'='";"8600.0";"nM";"5.07";"";"";"UO_0000065";"10.41";"0.22";"-2.18";"24.94";"0";"CHEMBL811877";"Inhibitory activity against Trypanosoma cruzi trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1133619";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"8.6"
"CHEMBL153450";"";"None";"343.43";"0";"1.96";"4f";"CC1=C(O)c2cccc(O)c2C(=O)/C1=N\CCCN1CCN(C)CC1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"57.0"
"CHEMBL152142";"";"None";"740.90";"1";"4.94";"20 4-b";"CC1=C(CCCCC(=O)NCCCN2CCN(CCCNC(=O)CCCCC3=C(C)C(=O)c4cccc(O)c4C3=O)CC2)C(=O)c2c(O)cccc2C1=O";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"7.56";"0.14";"0.66";"3.23";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"2.5"
"CHEMBL315583";"";"None";"448.95";"1";"5.35";"3b";"COc1ccc2nc3cc(Cl)ccc3c(NCCCNC(=O)NCc3ccccc3)c2c1";"IC50";"'='";"13100.0";"nM";"4.88";"";"";"UO_0000065";"10.88";"0.21";"-0.47";"6.49";"0";"CHEMBL818118";"Inhibitory concentration against trypanothione reductase was determined";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1133983";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"13.1"
"CHEMBL404678";"";"None";"360.50";"1";"5.04";"7";"CN(C)c1ccc(/C=C2\CCC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL323271";"";"None";"446.04";"1";"7.75";"16";"C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)c1ccc2ccccc2c1";"IC50";"'='";"9300.0";"nM";"5.03";"";"";"UO_0000065";"11.28";"0.22";"-2.72";"155.29";"0";"CHEMBL811877";"Inhibitory activity against Trypanosoma cruzi trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1133619";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"9.3"
"CHEMBL38298";"";"None";"269.37";"0";"3.62";"21";"N=C(N)CCN1c2ccccc2Sc2ccccc21";"IC50";"'='";"992000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"992.0"
"CHEMBL348714";"";"None";"386.50";"0";"0.99";"4b";"CC1=C(NCCCN2CCN(CCCN)CC2)C(=O)c2c(O)cccc2C1=O";"IC50";"'='";"39000.0";"nM";"4.41";"";"";"UO_0000065";"11.41";"0.22";"3.42";"4.46";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"39.0"
"CHEMBL609096";"";"None";"428.00";"1";"5.03";"1, ZINC04427277";"O=C(CCN1CCN2CCCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"35400.0";"nM";"4.45";"";"";"UO_0000065";"10.40";"0.21";"-0.58";"16.61";"0";"CHEMBL1011823";"Inhibition of Trypanosoma cruzi Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1153395";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"35.4"
