Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL2435423;;;363.46;0.0;4.77;11c;COc1cc2c(cc1C(C)NC(=O)/C=C/c1ccccc1)C=CC(C)(C)O2;IC50;'=';23100.0;nM;4.64;;;UO_0000065;;;;;0;CHEMBL2438652;Antiprotozoal activity against intracellular amastigote form of Trypanosoma cruzi Tulahuen C4 assessed as parasite growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2434884;1;Scientific Literature;J Med Chem;2013.0;;;;;23.1
CHEMBL2435421;;;337.42;0.0;4.37;11a;COc1cc2c(cc1C(C)NC(=O)c1ccccc1)C=CC(C)(C)O2;IC50;'=';36800.0;nM;4.43;;;UO_0000065;;;;;0;CHEMBL2438652;Antiprotozoal activity against intracellular amastigote form of Trypanosoma cruzi Tulahuen C4 assessed as parasite growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2434884;1;Scientific Literature;J Med Chem;2013.0;;;;;36.8
CHEMBL2442720;;;303.35;0.0;2.9;19;O=[N+]([O-])c1nccn1CCCNc1nc2ccccc2s1;IC50;'=';4880.0;nM;5.31;;;UO_0000065;;;;;0;CHEMBL2445127;Antimicrobial activity against Trypanosoma cruzi Tulahuen C4 amastigotes infected in rat L6 cells after 96 hrs by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2440067;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3308469;;;;4.88
CHEMBL2442718;;;352.81;0.0;3.34;17;O=[N+]([O-])c1ncn(CCCCNc2nc3ccc(Cl)cc3s2)n1;IC50;'=';142.0;nM;6.85;;;UO_0000065;;;;;0;CHEMBL2445127;Antimicrobial activity against Trypanosoma cruzi Tulahuen C4 amastigotes infected in rat L6 cells after 96 hrs by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2440067;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3308469;;;;0.142
CHEMBL2442713;;;344.8;0.0;0.13;12;Cl.O=C(C1CC1)N1CCN(CCCn2cnc([N+](=O)[O-])n2)CC1;IC50;'=';4700.0;nM;5.33;;;UO_0000065;;;;;0;CHEMBL2445127;Antimicrobial activity against Trypanosoma cruzi Tulahuen C4 amastigotes infected in rat L6 cells after 96 hrs by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2440067;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3308469;;;;4.7
CHEMBL3785603;;;400.35;1.0;6.11;LpQM-47;CC/C(=N\Nc1nc(-c2ccc(C)cc2)cs1)c1cccc(Br)c1;IC50;'=';26300.0;nM;4.58;;;UO_0000065;;;;;0;CHEMBL3790032;Antitrypanosomal activity against intracellular amastigotes stage of recombinant Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in NIH/3T3 cells assessed as growth inhibition after 4 days by HTS-ready assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3785037;1;Scientific Literature;Bioorg Med Chem;2016.0;;;;;26.3
CHEMBL3797375;;;285.69;0.0;-0.3;1;C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O;IC50;'=';189000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3999948;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain C2C4 amastigote forms harboring LacZ infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric method;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3997846;1;Scientific Literature;Bioorg Med Chem;2017.0;;;;;189.0
CHEMBL4061466;;;431.86;1.0;0.2;8;CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](C[S+](C)[O-])O[C@H]1n1cnc2c(N)nc(Cl)nc21;IC50;'=';106000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3999948;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain C2C4 amastigote forms harboring LacZ infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric method;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3997846;1;Scientific Literature;Bioorg Med Chem;2017.0;;;;;106.0
CHEMBL4060076;;;479.21;0.0;0.74;20;CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CI)O[C@H]1n1cnc2c(N)nc(F)nc21;IC50;'=';14000.0;nM;4.85;;;UO_0000065;;;;;0;CHEMBL3999948;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain C2C4 amastigote forms harboring LacZ infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric method;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3997846;1;Scientific Literature;Bioorg Med Chem;2017.0;;;;;14.0
CHEMBL3800333;;;276.26;0.0;-1.08;36;C[C@H]1O[C@@H](n2cnc3c(N)nc(C#N)nc32)[C@H](O)[C@@H]1O;IC50;'=';144000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3999948;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain C2C4 amastigote forms harboring LacZ infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric method;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3997846;1;Scientific Literature;Bioorg Med Chem;2017.0;;;;;144.0
CHEMBL4081985;;;326.38;0.0;-0.57;44;CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CSC)[C@@H](O)[C@H]1O;IC50;'=';22000.0;nM;4.66;;;UO_0000065;;;;;0;CHEMBL3999948;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain C2C4 amastigote forms harboring LacZ infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric method;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3997846;1;Scientific Literature;Bioorg Med Chem;2017.0;;;;;22.0
CHEMBL482572;;;356.25;1.0;5.95;3j;Clc1ccc([C@@H]2C[C@@H]3Cc4ccc5ccccc5c4N2O3)c(Cl)c1;IC50;'>';250000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL981444;Antiparasitic activity against Trypanosoma cruzi 320I04 intracellular amastigotes infected in african green monkey Vero cells after 72 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1154008;1;Scientific Literature;Bioorg Med Chem Lett;2009.0;CHEMBL3307520;;;;250.0
CHEMBL408745;;;247.12;0.0;-0.33;14;CCCNCC(P(=O)(O)O)P(=O)(O)O;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL939262;Growth inhibition of Trypanosoma cruzi amastigotes in rat L6E9 cells;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6E9;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1143873;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;50.0
CHEMBL55264;;;276.16;0.0;0.96;8;CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O;IC50;'=';18000.0;nM;4.75;;;UO_0000065;;;;;0;CHEMBL939262;Growth inhibition of Trypanosoma cruzi amastigotes in rat L6E9 cells;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6E9;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1143873;1;Scientific Literature;Bioorg Med Chem;2008.0;;;;;18.0
CHEMBL3134060;;;330.47;0.0;4.7;14;COC(=O)[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)c(O)c3CC[C@@H]12;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4678368;Antitrypanosomal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa(DTU V) amastigote form infected in Vero cells assessed as parasite growth inhibition incubated for 72 hrs by Giemsa-staining based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4673334;1;Scientific Literature;J Nat Prod;2020.0;;TIME = 72.0 hr;;;
CHEMBL4462900;;;340.46;1.0;5.48;119;CCCCCCCCCCC1CC2=C(O1)c1ccccc1C(=O)C2=O;IC50;'=';46800.0;nM;4.33;;;UO_0000065;;;;;0;CHEMBL5104547;Antitrypanosomal activity against bloodstream form of Trypanosoma cruzi Y amastigotes infected in monkey LLC-MK2 cells assessed as parasite growth inhibition incubated for 5 days by Neubauer hemocytometer based fluorescence spectrophotometer method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;LLC-MK2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5104093;1;Scientific Literature;Eur J Med Chem;2021.0;;TIME = 120.0 hr;;;46.8
CHEMBL2435432;;;261.37;0.0;3.55;12i;CCNC(C)c1cc2c(cc1OC)OC(C)(C)C=C2;IC50;'=';91500.0;nM;4.04;;;UO_0000065;;;;;0;CHEMBL2438652;Antiprotozoal activity against intracellular amastigote form of Trypanosoma cruzi Tulahuen C4 assessed as parasite growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2434884;1;Scientific Literature;J Med Chem;2013.0;;;;;91.5
CHEMBL2435427;;;365.52;1.0;5.55;12d;COc1cc2c(cc1C(C)NCCCCc1ccccc1)C=CC(C)(C)O2;IC50;'=';4190.0;nM;5.38;;;UO_0000065;;;;;0;CHEMBL2438652;Antiprotozoal activity against intracellular amastigote form of Trypanosoma cruzi Tulahuen C4 assessed as parasite growth inhibition;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2434884;1;Scientific Literature;J Med Chem;2013.0;;;;;4.19
CHEMBL3109493;;;521.06;2.0;5.37;37;CC(C)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)cc2)Oc2c(NC(=O)c3ccncc3)cccc2C1=O;IC50;'=';61.0;nM;7.21;;;UO_0000065;;;;;0;CHEMBL3110413;Antitrypanosomal activity against amastigote stage of Trypanosoma cruzi Tulahuen infected in rat L6 cells assessed as parasite growth inhibition after 96 hrs by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3108709;1;Scientific Literature;ACS Med Chem Lett;2014.0;CHEMBL3308469;;;;61.0
CHEMBL4448592;;;386.49;1.0;5.72;17;CCCc1ccc(Oc2cc(CCC)cc(OC)c2OC(=O)CC)c(OC)c1;IC50;'>';30000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4353031;Antitrypanosomal activity against Trypanosoma cruzi amastigotes infected in BALB/c mouse peritoneal macrophages assessed as decrease in parasitic load with in the cell incubated for 48 hrs by Giemsa staining based light microscopy;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4350979;1;Scientific Literature;Eur J Med Chem;2019.0;;;;;30.0
CHEMBL4455638;;;372.46;1.0;5.33;15;CCCc1ccc(Oc2cc(CCC)cc(OC)c2OC(C)=O)c(OC)c1;IC50;'>';30000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4353031;Antitrypanosomal activity against Trypanosoma cruzi amastigotes infected in BALB/c mouse peritoneal macrophages assessed as decrease in parasitic load with in the cell incubated for 48 hrs by Giemsa staining based light microscopy;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4350979;1;Scientific Literature;Eur J Med Chem;2019.0;;;;;30.0
CHEMBL4465175;;;366.46;1.0;5.52;7;C=CCOc1c(OC)cc(CC=C)cc1Oc1ccc(CC=C)cc1OC;IC50;'>';30000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4353031;Antitrypanosomal activity against Trypanosoma cruzi amastigotes infected in BALB/c mouse peritoneal macrophages assessed as decrease in parasitic load with in the cell incubated for 48 hrs by Giemsa staining based light microscopy;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4350979;1;Scientific Literature;Eur J Med Chem;2019.0;;;;;30.0
CHEMBL1922314;;;306.17;0.0;1.57;1g;Nc1c(C2=NCCN2)cnn1-c1ccc(Br)cc1;IC50;'=';84200.0;nM;4.08;;;UO_0000065;;;;;0;CHEMBL4362948;Trypanocidal activity against intracellular amastigote stage of luciferase expressing Trypanosoma cruzi Dm28c infected in Vero cells assessed as reduction in parasite viability after 72 hrs in presence of luciferin by Giemsa staining based optical microscopy analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4359893;1;Scientific Literature;Eur J Med Chem;2019.0;CHEMBL3307520;;;;84.2
CHEMBL4443645;;;275.74;0.0;1.85;2e;Nc1c(C2=NCCCN2)cnn1-c1ccc(Cl)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4362948;Trypanocidal activity against intracellular amastigote stage of luciferase expressing Trypanosoma cruzi Dm28c infected in Vero cells assessed as reduction in parasite viability after 72 hrs in presence of luciferin by Giemsa staining based optical microscopy analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4359893;1;Scientific Literature;Eur J Med Chem;2019.0;CHEMBL3307520;;;;100.0
CHEMBL4439985;;;320.19;0.0;1.96;2h;Nc1c(C2=NCCCN2)cnn1-c1cccc(Br)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4362948;Trypanocidal activity against intracellular amastigote stage of luciferase expressing Trypanosoma cruzi Dm28c infected in Vero cells assessed as reduction in parasite viability after 72 hrs in presence of luciferin by Giemsa staining based optical microscopy analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4359893;1;Scientific Literature;Eur J Med Chem;2019.0;CHEMBL3307520;;;;100.0
CHEMBL3785588;;;239.37;0.0;1.91;LpQM-14;Cc1ccccc1SC/C=N/NC(N)=S;IC50;'=';4897.79;nM;5.31;;;UO_0000065;;;;;0;CHEMBL3790032;Antitrypanosomal activity against intracellular amastigotes stage of recombinant Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in NIH/3T3 cells assessed as growth inhibition after 4 days by HTS-ready assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3785037;1;Scientific Literature;Bioorg Med Chem;2016.0;;;;;5.31
CHEMBL3787696;;;239.37;0.0;1.91;LpQM-16;Cc1ccc(SC/C=N/NC(N)=S)cc1;IC50;'=';6456.54;nM;5.19;;;UO_0000065;;;;;0;CHEMBL3790032;Antitrypanosomal activity against intracellular amastigotes stage of recombinant Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in NIH/3T3 cells assessed as growth inhibition after 4 days by HTS-ready assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3785037;1;Scientific Literature;Bioorg Med Chem;2016.0;;;;;5.19
CHEMBL3329519;;;324.41;0.0;4.05;LpQM-39;COc1ccc(-c2csc(N/N=C(\C)c3ccccn3)n2)cc1;IC50;'=';2238.72;nM;5.65;;;UO_0000065;;;;;0;CHEMBL3790032;Antitrypanosomal activity against intracellular amastigotes stage of recombinant Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in NIH/3T3 cells assessed as growth inhibition after 4 days by HTS-ready assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3785037;1;Scientific Literature;Bioorg Med Chem;2016.0;;;;;5.65
CHEMBL3785430;;;386.32;1.0;5.8;LpQM-46;CC/C(=N\Nc1nc(-c2ccccc2)cs1)c1cccc(Br)c1;IC50;'=';18197.01;nM;4.74;;;UO_0000065;;;;;0;CHEMBL3790032;Antitrypanosomal activity against intracellular amastigotes stage of recombinant Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in NIH/3T3 cells assessed as growth inhibition after 4 days by HTS-ready assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3785037;1;Scientific Literature;Bioorg Med Chem;2016.0;;;;;4.74
CHEMBL3785627;;;416.34;1.0;5.81;LpQM-48;CC/C(=N\Nc1nc(-c2ccc(OC)cc2)cs1)c1cccc(Br)c1;IC50;'=';30199.52;nM;4.52;;;UO_0000065;;;;;0;CHEMBL3790032;Antitrypanosomal activity against intracellular amastigotes stage of recombinant Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in NIH/3T3 cells assessed as growth inhibition after 4 days by HTS-ready assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3785037;1;Scientific Literature;Bioorg Med Chem;2016.0;;;;;4.52
CHEMBL2398507;;;412.88;0.0;2.34;27;CO/N=C(\N)c1ccc(-c2cccc(-c3ccc(/C(N)=N\OC)cn3)c2)nc1.Cl;IC50;'=';117000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2399339;Antiprotozoal activity against intracellular amastigote form of Trypanosoma cruzi Tulahuen C2C4 expressing LacZ infected in rat L6 cells after 48 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2396601;1;Scientific Literature;J Med Chem;2013.0;CHEMBL3308469;;;;117.0
CHEMBL3431038;;;415.5;0.0;3.83;TCMDC-143202;C=CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1;IC50;'=';501.19;nM;6.3;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;6.3
CHEMBL3431040;;;479.97;0.0;2.81;TCMDC-143204;Cl.N#Cc1cnc(Nc2cccc(CCN3CCOCC3)c2)nc1Nc1ccccc1C(N)=O;IC50;'=';1995.26;nM;5.7;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;5.7
CHEMBL3431042;;;260.36;0.0;3.69;TCMDC-143207;CC(=O)Nc1nc(-c2cc(C)ccc2C)c(C)s1;IC50;'=';158.49;nM;6.8;;;UO_0000065;;;;;0;CHEMBL3431448;"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.";F;BAO_0000218;organism-based format;Rattus norvegicus;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3430912;29;GSK Kinetoplastid Screening;;;CHEMBL3307653;;;;6.8
