Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL4742067;;;322.43;0.0;3.71;21l;O=C(Cc1ccccc1)NCCc1csc(-c2ccccc2)n1;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4718760;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain trypomastigotes infected in rat H9c2 cells incubated for 72 hrs by DRAQ5 DNA dye based imaging analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715758;1;Scientific Literature;J Med Chem;2016.0;;;;;
CHEMBL4762428;;;274.39;0.0;3.12;21d;CC(C)C(=O)NCCc1csc(-c2ccccc2)n1;IC50;'=';40000.0;nM;4.4;;;UO_0000065;;;;;0;CHEMBL4718760;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain trypomastigotes infected in rat H9c2 cells incubated for 72 hrs by DRAQ5 DNA dye based imaging analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715758;1;Scientific Literature;J Med Chem;2016.0;;;;;40.0
CHEMBL4745241;;;338.43;0.0;3.79;21Bn;COc1ccc(C(=O)NCCc2csc(-c3ccccc3)n2)cc1;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4718760;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen strain trypomastigotes infected in rat H9c2 cells incubated for 72 hrs by DRAQ5 DNA dye based imaging analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715758;1;Scientific Literature;J Med Chem;2016.0;;;;;
CHEMBL4206018;;;348.71;0.0;2.13;15;O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(Cl)cc2)no1;IC50;'=';1532.0;nM;5.82;;;UO_0000065;;;;;0;CHEMBL4718736;Trypanocidal activity against Trypanosoma cruzi Tulahuen C4 amastigotes intra-peritoneally infected in BALB/C mouse assessed as reduction in spleen trypomastigotes treated day 4 postinfection for 20 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715756;1;Scientific Literature;Eur J Med Chem;2016.0;;TIME = 480.0 hr;;;1.5319999999999998
CHEMBL4209271;;;346.28;0.0;2.01;12;O=C(CCn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(F)cc2)on1;IC50;'=';364.0;nM;6.44;;;UO_0000065;;;;;0;CHEMBL4718736;Trypanocidal activity against Trypanosoma cruzi Tulahuen C4 amastigotes intra-peritoneally infected in BALB/C mouse assessed as reduction in spleen trypomastigotes treated day 4 postinfection for 20 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715756;1;Scientific Literature;Eur J Med Chem;2016.0;;TIME = 480.0 hr;;;364
CHEMBL4202551;;;367.37;0.0;2.79;11;O=C(CCn1cnc([N+](=O)[O-])n1)Nc1cccc(OCc2ccccc2)c1;IC50;'=';46.0;nM;7.34;;;UO_0000065;;;;;0;CHEMBL4718736;Trypanocidal activity against Trypanosoma cruzi Tulahuen C4 amastigotes intra-peritoneally infected in BALB/C mouse assessed as reduction in spleen trypomastigotes treated day 4 postinfection for 20 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715756;1;Scientific Literature;Eur J Med Chem;2016.0;;TIME = 480.0 hr;;;46
CHEMBL3612339;;;357.3;0.0;2.76;7a;O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(F)cc2)cc1;IC50;'=';36.0;nM;7.44;;;UO_0000065;;;;;0;CHEMBL4718736;Trypanocidal activity against Trypanosoma cruzi Tulahuen C4 amastigotes intra-peritoneally infected in BALB/C mouse assessed as reduction in spleen trypomastigotes treated day 4 postinfection for 20 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4715756;1;Scientific Literature;Eur J Med Chem;2016.0;;TIME = 480.0 hr;;;36
CHEMBL2441126;;;454.24;0.0;2.95;24;O=C1C(Br)=C(NCc2cn(-c3cccc([N+](=O)[O-])c3)nn2)C(=O)c2ccccc21;IC50;'>';4000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2446804;Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Y assessed as parasite growth inhibition after 24 hrs by Neubauer cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Neubauer;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2439952;1;Scientific Literature;Bioorg Med Chem;2013.0;;;;;4000.0
CHEMBL2441117;;;441.45;0.0;2.02;15;O=C1C=C(NCc2cn(CCCN3C(=O)c4ccccc4C3=O)nn2)C(=O)c2ccccc21;IC50;'>';4000000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2446804;Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Y assessed as parasite growth inhibition after 24 hrs by Neubauer cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Neubauer;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2439952;1;Scientific Literature;Bioorg Med Chem;2013.0;;;;;4000.0
CHEMBL2375552;;;377.44;0.0;4.01;9;CC1(C)OC2=C(C(=O)c3ccccc3C2=O)C1n1cc(C2CCCCC2)nn1;IC50;'>';1500000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2446804;Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Y assessed as parasite growth inhibition after 24 hrs by Neubauer cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Neubauer;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2439952;1;Scientific Literature;Bioorg Med Chem;2013.0;;;;;1500.0
CHEMBL172918;;;424.44;0.0;4.42;35d;CC(C)c1c2ccccc2[n+](C)c2c1[nH]c1ccccc12.O=S(=O)([O-])C(F)(F)F;IC50;'=';12500.0;nM;4.9;;;UO_0000065;;;;;0;CHEMBL814776;Antitrypanosomal activity against (Trypanosoma cruzi) trypomastigotes (concentration of compound tested on trypomastigote motility);F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1134377;1;Scientific Literature;J Med Chem;2001.0;;;;;12.5
CHEMBL2436864;;;342.44;1.0;5.8;13;Cc1ccc(-c2nc3c([nH]2)c2c(c4ccccc43)OC(C)(C)CC2)cc1;IC50;'=';37500.0;nM;4.43;;;UO_0000065;;;;;0;CHEMBL5246278;Antitrypanosomal activity against Trypanosoma cruzi trypomastigotes infected in Swiss albino mouse incubated for 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5244257;1;Scientific Literature;Eur J Med Chem;2020.0;;TIME = 24.0 hr;;;37.5
CHEMBL5267364;;;270.33;0.0;4.9;28;c1ccc(-c2nc(-c3cccc4ccccc34)c[nH]2)cc1;IC50;'=';35500.0;nM;4.45;;;UO_0000065;;;;;0;CHEMBL5246279;Trypanocidal activity against Trypanosoma cruzi trypomastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5244257;1;Scientific Literature;Eur J Med Chem;2020.0;;;;;35.5
CHEMBL486630;;;437.32;0.0;4.65;20;COc1cc(OC)c2c(c1I)CC(C)(C)N(Cc1ccccc1)C2;IC50;'=';2.4;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL976864;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat L6 cells after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1149756;1;Scientific Literature;Eur J Med Chem;2008.0;CHEMBL3308469;;;;2.4
CHEMBL444769;;;233.31;0.0;2.85;8;COc1cc2c(c(OC)c1)C(C)=NC(C)(C)C2;IC50;'=';18.2;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL976864;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat L6 cells after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1149756;1;Scientific Literature;Eur J Med Chem;2008.0;CHEMBL3308469;;;;18.2
CHEMBL453114;;;393.44;0.0;2.96;7;CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1n1cc(C2(O)CCCCC2)nn1;IC50;'=';57800.0;nM;4.24;;;UO_0000065;;;;;0;CHEMBL951805;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes after 1 day;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1140963;1;Scientific Literature;Eur J Med Chem;2008.0;;;;;57.8
CHEMBL1193142;;;308.85;0.0;3.42;12g;CCN(CC)C(=O)C1CCCN(Cc2cccc(Cl)c2)C1;IC50;'=';9910.0;nM;5.0;;;UO_0000065;;;;;0;CHEMBL1924398;Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Tulahuen expressing beta-galactosidase infected in mouse NIH/3T3 cells assessed as inhibition of parasite replication after 4 days by betagalactosidase-based luminescence assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;NIH/3T3;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1921698;1;Scientific Literature;Bioorg Med Chem Lett;2011.0;;;;;9.91
CHEMBL110;BENZNIDAZOLE;4.0;260.25;0.0;1.11;Bz;O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1;IC50;;;;;;Not Determined;;;;;;0;CHEMBL2396189;Trypanocidal activity against Trypanosoma cruzi strain CL trypomastigotes infected in human HeLa cells at 37 degC after 18 hrs by resazurin assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;HeLa;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2390912;1;Scientific Literature;Bioorg Med Chem Lett;2013.0;CHEMBL3308376;;;;
CHEMBL41307;;;200.33;0.0;-0.7;7;NCCCN1CCN(CCCN)CC1;IC50;'=';5000.0;nM;5.3;;;UO_0000065;;;;;0;CHEMBL812104;Inhibitory activity against Trypanosoma cruzi trypomastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1131734;1;Scientific Literature;Bioorg Med Chem Lett;1999.0;;;;;5.0
CHEMBL5408971;;;428.88;0.0;2.93;69;Cc1ccc(-c2noc(C(=O)NCCNC(=O)COc3ccc(Cl)c(C)c3)n2)cc1;IC50;;;;;;Not Active;;;;;;0;CHEMBL5326091;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes infected in monkey LLC-MK2 cells assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based microplate reader assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5325404;1;Scientific Literature;Eur J Med Chem;2023.0;;TIME = 24.0 hr;;;
CHEMBL5398353;;;359.43;0.0;3.35;70;Cc1cc(C)c2cc(C(=O)NCc3ccccc3Cn3cncn3)[nH]c2c1;IC50;;;;;;Not Active;;;;;;0;CHEMBL5326091;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes infected in monkey LLC-MK2 cells assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based microplate reader assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5325404;1;Scientific Literature;Eur J Med Chem;2023.0;;TIME = 24.0 hr;;;
CHEMBL371358;GOIAZENSOLIDE;;360.36;0.0;1.14;STL3;C=C(C)C(=O)O[C@H]1C[C@@]2(C)OC(=CC2=O)/C(CO)=C\[C@H]2OC(=O)C(=C)[C@H]12;IC50;'=';1080.0;nM;5.97;;;UO_0000065;;;;;0;CHEMBL4263525;Antitrypanosomal activity against Trypanosoma cruzi trypomastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261582;1;Scientific Literature;Eur J Med Chem;2018.0;;;;;1.08
CHEMBL507556;;;409.44;0.0;2.85;8;CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1n1cc(COC2CCCCO2)nn1;IC50;'=';256700.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL951805;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes after 1 day;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1140963;1;Scientific Literature;Eur J Med Chem;2008.0;;;;;256.7
CHEMBL3133568;;;512.12;2.0;5.31;35;CCOC(=O)CN(CCSC)NC(=O)c1sc(SC(C)C)c(C#N)c1-c1ccc(Cl)cc1;IC50;;;;;;Not Active;;;;;;0;CHEMBL3136197;Antiparasitic activity against trypomastigote forms of Trypanosoma cruzi Tulahuen infected in L6 cells after 96 hrs by beta-galactosidase reporter assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3132816;1;Scientific Literature;Medchemcomm;2013.0;CHEMBL3308469;;;;
CHEMBL463004;;;474.64;0.0;4.15;4;C=C[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5OC[C@@H](O)[C@@H](OC(C)=O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C;IC50;'=';96000.0;nM;4.02;;;UO_0000065;;;;;0;CHEMBL978459;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 infected in african green monkey Vero cells assessed as growth inhibition of trypomastigotes by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1158069;1;Scientific Literature;J Nat Prod;2006.0;CHEMBL3307520;;;;96.0
CHEMBL445015;;;711.08;2.0;11.49;16;CCCCCCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)CCCCCCCCCCC)[C@@H](OC)OC[C@@H]1OC(=O)CCCCCCCCCCC;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL978459;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 infected in african green monkey Vero cells assessed as growth inhibition of trypomastigotes by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1158069;1;Scientific Literature;J Nat Prod;2006.0;CHEMBL3307520;;;;50.0
CHEMBL463201;;;490.51;0.0;4.05;19;CO[C@H]1O[C@H](C)[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL978459;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 infected in african green monkey Vero cells assessed as growth inhibition of trypomastigotes by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1158069;1;Scientific Literature;J Nat Prod;2006.0;CHEMBL3307520;;;;50.0
CHEMBL4174547;;;253.3;0.0;1.96;28;CCCCCCNC(=O)c1c(O)cc(C)oc1=O;IC50;'=';72600.0;nM;4.14;;;UO_0000065;;;;;0;CHEMBL4133577;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes assessed as parasite viability after 24 hrs by resazurin staining-based hemocytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4130430;1;Scientific Literature;Eur J Med Chem;2017.0;;;;;72.6
CHEMBL12738;;;364.53;1.0;6.32;13;CCCCCCCCCCCCCCCC(=O)c1c(O)cc(C)oc1=O;IC50;'=';66300.0;nM;4.18;;;UO_0000065;;;;;0;CHEMBL4133577;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes assessed as parasite viability after 24 hrs by resazurin staining-based hemocytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4130430;1;Scientific Literature;Eur J Med Chem;2017.0;;;;;66.3
CHEMBL1276230;;;205.29;0.0;1.52;4a;NC(=S)N/N=C/C=C/c1ccccc1;IC50;'=';7400.0;nM;5.13;;;UO_0000065;;;;;0;CHEMBL1286003;Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Y assessed as viability after 24 hrs by trypan blue exclusion assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1275380;1;Scientific Literature;Bioorg Med Chem;2010.0;;;;;7.4
CHEMBL448810;;;610.62;1.0;4.89;21;CO[C@H]1O[C@H](COC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL978459;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 infected in african green monkey Vero cells assessed as growth inhibition of trypomastigotes by beta-galactosidase reporter gene assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1158069;1;Scientific Literature;J Nat Prod;2006.0;CHEMBL3307520;;;;50.0
CHEMBL480186;;;447.46;1.0;5.92;13;CCOC(=O)c1cn(CC)c2c(Oc3ccccc3)c(Oc3ccccc3)c(F)cc2c1=O;IC50;'=';1.7;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL1024634;Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Tulahuen C2C4 containing lacZ gene in rat L6 cells after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1141026;1;Scientific Literature;Bioorg Med Chem Lett;2009.0;CHEMBL3308469;;;;1.7
CHEMBL480185;;;433.44;1.0;5.53;12;CCn1cc(C(=O)OC)c(=O)c2cc(F)c(Oc3ccccc3)c(Oc3ccccc3)c21;IC50;'>';90.0;ug.mL-1;;Outside typical range;;UO_0000274;;;;;0;CHEMBL1024634;Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Tulahuen C2C4 containing lacZ gene in rat L6 cells after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1141026;1;Scientific Literature;Bioorg Med Chem Lett;2009.0;CHEMBL3308469;;;;90.0
CHEMBL311498;CIANIDANOL;4.0;290.27;0.0;1.55;FLA7;Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;IC50;'=';310060.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4263548;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat skeletal myoblasts L-6 cells after 96 hrs by CPRG/Nonidet reagent based spectrophotometric method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261582;1;Scientific Literature;Eur J Med Chem;2018.0;;;;;310.06
CHEMBL487017;APIGETRIN;;432.38;1.0;0.05;FLA3;O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;IC50;'=';69380.0;nM;4.16;;;UO_0000065;;;;;0;CHEMBL4263548;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat skeletal myoblasts L-6 cells after 96 hrs by CPRG/Nonidet reagent based spectrophotometric method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261582;1;Scientific Literature;Eur J Med Chem;2018.0;;;;;69.38
CHEMBL177126;;;516.46;3.0;1.03;PHE6;O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1;IC50;'=';286200.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4263525;Antitrypanosomal activity against Trypanosoma cruzi trypomastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261582;1;Scientific Literature;Eur J Med Chem;2018.0;;;;;286.2
CHEMBL482069;;;487.52;1.0;6.44;6;CCn1cc(C(=O)O)c(=O)c2cc(F)c(Sc3ccc(F)cc3)c(Sc3ccc(F)cc3)c21;IC50;'=';6.2;ug.mL-1;;;;UO_0000274;;;;;0;CHEMBL1024634;Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Tulahuen C2C4 containing lacZ gene in rat L6 cells after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1141026;1;Scientific Literature;Bioorg Med Chem Lett;2009.0;CHEMBL3308469;;;;6.2
CHEMBL3629561;;;392.31;1.0;5.02;16;C/C(=N\N=C1\SC(c2ccccc2)C(=O)N1C)c1ccc(Cl)c(Cl)c1;IC50;'=';41500.0;nM;4.38;;;UO_0000065;;;;;0;CHEMBL3631891;Antiparasitic activity against bloodstream trypomastigote stage of Trypanosoma cruzi Y assessed as parasite viability after 24 hrs by Neubauer chamber analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3627689;1;Scientific Literature;Bioorg Med Chem;2015.0;;;;;41.5
CHEMBL3628648;;;352.39;0.0;2.28;22;COc1cc(OC)cc(-c2cn(CC(=O)NCc3ccccc3)nn2)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3631530;Antiparasitic activity against trypomastigote form of Trypanosoma cruzi Tulahuen-lacZ infected in LLC-MK2 ATCC cells assessed as parasite viability incubated for 4 days at 37 degC by chlorophenol beta-D-galactopyranose substrate based trypanocidal assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3627627;1;Scientific Literature;Bioorg Med Chem;2015.0;;;;;100.0
CHEMBL3628641;;;306.37;0.0;2.57;14;Cc1ccccc1-c1cn(CC(=O)NCc2ccccc2)nn1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3631530;Antiparasitic activity against trypomastigote form of Trypanosoma cruzi Tulahuen-lacZ infected in LLC-MK2 ATCC cells assessed as parasite viability incubated for 4 days at 37 degC by chlorophenol beta-D-galactopyranose substrate based trypanocidal assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3627627;1;Scientific Literature;Bioorg Med Chem;2015.0;;;;;100.0
CHEMBL3628639;;;307.36;0.0;1.84;12;Nc1ccc(-c2cn(CC(=O)NCc3ccccc3)nn2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3631530;Antiparasitic activity against trypomastigote form of Trypanosoma cruzi Tulahuen-lacZ infected in LLC-MK2 ATCC cells assessed as parasite viability incubated for 4 days at 37 degC by chlorophenol beta-D-galactopyranose substrate based trypanocidal assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3627627;1;Scientific Literature;Bioorg Med Chem;2015.0;;;;;100.0
CHEMBL3628631;;;288.35;0.0;0.91;4;O=C(Cn1cc(CCCCO)nn1)NCc1ccccc1;IC50;'>';400000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL3631530;Antiparasitic activity against trypomastigote form of Trypanosoma cruzi Tulahuen-lacZ infected in LLC-MK2 ATCC cells assessed as parasite viability incubated for 4 days at 37 degC by chlorophenol beta-D-galactopyranose substrate based trypanocidal assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3627627;1;Scientific Literature;Bioorg Med Chem;2015.0;;;;;400.0
CHEMBL110;BENZNIDAZOLE;4.0;260.25;0.0;1.11;Bz, Rochagan;O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1;IC50;'=';30000.0;nM;4.52;;;UO_0000065;;;;;0;CHEMBL2349715;Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Tulahuen expressing beta galactosidase infected in rhesus monkey LLC-MK2 cells assessed as inhibition of parasite viability treated at 24 hrs post-infection measured after 4 days by CPRG based colorimetric assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;LLC-MK2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2346576;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3307684;;;;0.03
